,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
1800,3046258,AN,26,560066,233,233,131,B,ADLD,583101,2017-04-27,2017-03-30,2018-04-02,5001,2018-04-07,9.6884202498929
1801,3046258,AN,26,560066,233,233,131,B,ADLD,583101,2017-04-27,2017-04-14,2018-04-02,5001,2018-04-07,9.6884202498929
1802,3057544,AI,6,160059,233,233,131,C,ADLD,143001,2018-01-02,2018-01-02,2018-04-05,4437,2018-04-12,11.004514220111176
1803,2923665,AN,21,110015,233,233,131,A,ADLD,160055,2017-04-18,2017-04-15,2018-02-28,4580,2018-03-11,12.506131698878946
1804,2941806,C,8,700064,233,233,228,C,ADLD,723101,2018-02-28,2018-02-28,2018-03-05,4500,2018-03-13,12.659388964512168
1805,2835351,AN,21,110015,233,233,228,A,ADLD,122001,2018-01-18,2017-03-29,2018-02-03,4580,2018-02-05,12.677459004203314
1806,2854549,AN,2,110018,233,233,131,A,ADLD,110085,2017-04-11,2018-03-07,2018-02-09,4580,2018-02-13,12.836684988018348
1807,2906383,AJ,2,110018,233,233,228,A,ADLD,122001,2017-08-07,2017-05-02,2018-02-25,4388,2018-02-26,12.657990286664294
1808,3042588,AN,21,110015,233,233,131,A,ADLD,110085,2016-08-10,2016-07-27,2018-03-31,4580,2018-04-11,10.676552119294428
1809,2892293,AN,22,400104,233,245,131,B,ADLD,390007,2016-05-18,2016-05-01,2018-02-21,4581,2018-02-28,12.514748056360084
1810,2839794,AN,22,400104,233,233,131,A,ADLD,401105,2017-12-11,2017-12-09,2018-02-05,4019,2018-02-08,15.721082554846888
1811,2831240,AN,22,400104,233,233,131,A,ADLD,380054,2017-06-23,2017-06-21,2018-02-02,4581,2018-02-09,13.29253528088391
1812,2823208,H,6,160059,233,233,131,B,ADLD,134116,2017-01-05,2017-01-05,2018-01-31,4441,2018-02-02,13.597529112799378
1813,2879069,AN,2,110018,233,233,131,A,ADLD,110041,2017-03-11,2017-03-08,2018-02-16,4147,2018-02-21,14.350998850915914
1814,2872970,C,2,110018,233,233,131,A,ADLD,110058,2017-02-27,2017-02-26,2018-02-15,4094,2018-02-17,14.641103730138454
1815,2884715,AN,21,110015,233,233,131,A,ADLD,201301,2017-04-11,2017-04-07,2018-02-19,4580,2018-02-21,13.336091353029914
1816,2907428,AN,22,400104,233,233,131,B,ADLD,390019,2017-08-09,2017-08-02,2018-02-26,4581,2018-02-27,12.509715772059074
1817,2940561,AJ,23,400001,233,233,131,A,ADLD,411037,2017-08-11,2017-08-10,2018-03-05,4398,2018-03-09,13.084047493583896
1818,2930221,AN,21,110015,233,233,131,A,ADLD,110070,2017-04-14,2017-04-12,2018-03-01,4580,2018-03-08,11.967264037619131
1819,2844565,C,1,400059,233,233,131,A,ADLD,400055,2017-11-30,2017-11-30,2018-02-06,4010,2018-02-24,15.694233850218389
1820,2946974,AN,21,110015,233,233,131,A,ADLD,110005,2017-05-22,2017-05-20,2018-03-06,4580,2018-03-10,11.774205914493436
1821,2934478,AN,7,500004,233,233,131,A,ADLD,500036,2018-01-05,2018-01-03,2018-03-03,4403,2018-03-08,13.161717717106882
1822,2940404,Y,9,411016,233,233,131,A,ADLD,411039,2018-02-10,2017-09-22,2018-03-05,4581,2018-03-08,12.238882570110711
1823,2940214,C,3,560011,233,233,131,A,ADLD,560001,2016-10-19,2016-10-18,2018-03-05,4461,2018-03-12,12.933163989633925
1824,2974154,AJ,2,110018,233,233,131,A,ADLD,110092,2018-01-10,2017-10-17,2018-03-13,4388,2018-03-15,12.259307575536539
1825,2982967,AN,22,400104,233,233,131,A,ADLD,400055,2017-11-10,2017-11-09,2018-03-15,4581,2018-03-19,11.735010297132547
1826,2979907,AE,7,500004,233,233,131,A,ADLD,500070,2017-12-04,2017-12-04,2018-03-14,4476,2018-03-17,12.337295401292579
1827,2972132,AN,22,400104,233,233,131,B,ADLD,382421,2017-10-06,2017-09-30,2018-03-12,4581,2018-03-19,11.695945614480564
1828,2987423,AN,22,400104,233,233,131,B,ADLD,364001,2018-02-21,2018-02-11,2018-03-16,4581,2018-03-21,11.34946109392218
1829,2991760,C,2,110018,233,233,228,A,ADLD,121003,2017-11-24,2017-11-24,2018-03-17,4091,2018-03-22,12.900114871210945
1830,2940313,AN,17,800001,233,233,131,C,ADLD,826004,2017-12-19,2017-12-18,2018-03-05,4538,2018-03-20,13.167191510519288
1831,2962239,AJ,2,110018,233,233,228,A,ADLD,201304,2017-08-02,2017-05-02,2018-03-10,4388,2018-03-25,12.751771428963629
1832,2959975,AN,21,110015,233,233,228,A,ADLD,201306,2018-01-24,2017-08-17,2018-03-09,4154,2018-03-25,13.748626721323276
1833,2912550,C,3,560011,233,233,228,A,ADLD,560030,2017-06-11,2018-04-20,2018-02-27,4469,2018-04-08,12.727741731577673
1834,2977462,AJ,5,380009,233,245,131,0,ADLD,0,2017-05-09,2017-05-06,2018-03-13,4546,2018-03-24,8.224798811770938
1835,2977462,C,5,380009,233,245,131,0,ADLD,0,2017-05-09,2017-05-08,2018-03-13,4546,2018-03-24,8.224798811770938
1836,3060522,C,2,110018,233,245,228,A,ADLD,110028,2017-07-09,2016-06-01,2018-04-06,4094,2018-04-21,11.827238685406861
1837,2855890,C,2,110018,233,233,228,A,ADLD,110017,2017-08-24,2016-04-29,2018-02-09,4550,2018-02-24,12.454811166831227
1838,3015320,C,8,700064,233,233,228,A,ADLD,700047,2018-02-27,2018-02-21,2018-03-24,4511,2018-03-28,11.555438394802053
1839,2944938,AN,17,800001,233,233,131,C,ADLD,815301,2016-12-03,2016-11-09,2018-03-06,4538,2018-03-12,13.014802324730468
1840,3039904,AJ,25,560037,233,245,131,A,ADLD,560067,2018-02-28,2017-08-29,2018-03-30,4460,2018-04-04,11.623773132546269
1841,2888590,C,7,500004,233,233,131,A,ADLD,500009,2017-11-19,2017-11-19,2018-02-20,4477,2018-02-22,13.381613532541309
1842,2821550,AJ,2,110018,233,233,131,A,ADLD,121001,2017-10-18,2017-10-18,2018-01-30,4388,2018-02-13,14.11356217966663
1843,2889864,AI,10,226010,233,233,131,B,ADLD,282001,2017-10-06,2017-10-05,2018-02-20,4444,2018-02-23,13.665313406758862
1844,3062841,AN,22,400104,233,233,228,C,ADLD,492001,2017-11-28,2017-11-22,2018-04-07,4581,2018-04-12,11.179826338265464
1845,2879880,AN,22,400104,233,233,131,A,ADLD,411062,2017-09-20,2017-09-15,2018-02-17,4581,2018-02-21,13.021331727801922
1846,2839024,AN,21,110015,233,233,131,B,ADLD,132103,2017-09-28,2017-09-24,2018-02-04,4580,2018-02-08,13.219248885446476
1847,2994083,AJ,25,560037,233,233,228,A,ADLD,560058,2017-12-29,2017-02-16,2018-03-18,4460,2018-03-20,11.828497046098946
1848,2880919,AN,22,400104,201,233,131,0,ADLD,456006,2017-07-20,2016-10-24,2018-02-17,4581,2018-02-22,13.426199958168993
1849,2880919,Y,22,400104,201,233,131,0,ADLD,456006,2017-07-20,2017-05-02,2018-02-17,4581,2018-02-22,13.426199958168993
1850,3039337,C,2,110018,233,233,131,A,ADLD,122001,2018-03-26,2018-03-17,2018-03-30,4550,2018-04-02,10.948844437510814
1851,2845470,AN,21,110015,233,233,228,B,ADLD,250004,2017-06-01,2017-05-26,2018-02-06,4580,2018-02-16,13.748294887326168
1852,2835130,AN,22,400104,233,233,131,B,ADLD,444601,2017-02-09,2017-01-30,2018-02-03,4581,2018-02-08,13.846447106186808
1853,2839631,AN,21,110015,233,233,131,A,ADLD,302012,2016-05-06,2016-05-01,2018-02-05,4580,2018-02-17,14.787986941872369
1854,2876678,Y,7,500004,233,233,131,B,ADLD,520013,2017-05-24,2017-02-09,2018-02-16,4403,2018-02-24,14.010977048581537
1855,2957584,AN,21,110015,233,233,131,A,ADLD,110006,2017-09-14,2017-09-13,2018-03-08,4580,2018-03-10,11.652329497822095
1856,2991195,AN,26,560066,308,233,131,A,ADLD,560102,2017-06-03,2017-06-03,2018-03-17,5001,2018-03-21,10.107684314542034
1857,2957489,C,2,110018,233,233,228,A,ADLD,110005,2018-02-07,2018-01-11,2018-03-08,4091,2018-03-18,13.191819853299421
1858,2972222,AN,22,400104,233,233,131,B,ADLD,452016,2018-01-29,2018-01-29,2018-03-12,4581,2018-03-24,12.340325539248411
1859,3031411,AN,22,400104,233,233,131,A,ADLD,400103,2017-03-31,2017-03-30,2018-03-28,4581,2018-04-03,11.178939853803826
1860,3062141,AN,22,400104,233,233,131,A,ADLD,401303,2017-08-05,2017-08-03,2018-04-06,4581,2018-04-12,10.837048000058118
1861,3028625,AD,3,560011,308,233,228,A,ADLD,560103,2017-11-12,2017-01-18,2018-03-28,5146,2018-04-04,8.58627601140143
1862,3022586,AN,21,110015,201,233,131,0,ADLD,333503,2018-01-01,2017-12-30,2018-03-26,4580,2018-04-08,12.978277125317739
1863,3055738,G,1,400059,233,233,131,A,ADLD,700012,2017-10-18,2017-10-18,2018-04-05,4011,2018-04-07,16.045926532798696
1864,3072007,AN,26,560066,233,233,131,B,ADLD,603203,2017-12-21,2017-12-09,2018-04-10,5001,2018-04-12,9.579043567270396
1865,3038137,AE,2,110018,233,233,131,A,ADLD,122505,2016-11-22,2016-11-22,2018-03-30,4093,2018-04-15,12.863276594767242
1866,2925448,C,3,560011,233,245,131,A,ADLD,560061,2017-12-30,2017-12-30,2018-02-28,4461,2018-03-02,12.934624988571237
1867,2866343,AJ,4,600024,201,233,131,D,ADLD,605202,2017-03-26,2017-03-26,2018-02-13,4482,2018-02-19,13.79501808218275
1868,3010981,AN,8,700064,233,233,131,A,ADLD,700040,2017-09-14,2017-09-13,2018-03-23,4508,2018-03-27,12.10796545630285
1869,3047896,AG,1,400059,233,233,131,A,ADLD,560068,2017-12-11,2017-12-06,2018-04-02,4008,2018-04-09,14.850640027775718
1870,2885694,AN,21,110015,233,233,131,A,ADLD,302015,2017-08-21,2017-08-19,2018-02-19,4580,2018-02-26,14.258851656680307
1871,2878000,AN,22,400104,233,233,131,A,ADLD,411057,2016-12-07,2016-12-06,2018-02-16,4581,2018-02-22,13.042882446017117
1872,2878000,AN,22,400104,233,0,131,A,ADLD,411057,2016-12-07,2016-12-06,2018-02-16,4581,2018-02-22,16.318949267692773
1873,3061185,C,9,411016,233,233,228,B,ADLD,412207,2018-03-18,2016-08-13,2018-04-06,4548,2018-04-12,10.508813118543053
1874,2858096,AJ,3,560011,233,233,131,A,ADLD,560029,2017-12-16,2017-05-06,2018-02-10,4460,2018-02-16,13.880928580521562
1875,3037844,C,6,160059,233,233,131,C,ADLD,143001,2018-01-05,2017-12-29,2018-03-30,4549,2018-04-03,10.766165594146933
1876,2975588,AN,21,110015,233,233,131,A,ADLD,302020,2018-02-24,2018-01-29,2018-03-13,4580,2018-03-24,13.226212609921703
1877,2835796,AJ,2,110018,233,233,228,A,ADLD,201010,2017-05-19,2017-05-18,2018-02-03,4388,2018-02-06,14.201598390804648
1878,2842880,C,2,110018,233,233,228,A,ADLD,201304,2018-01-06,2016-11-08,2018-02-06,4094,2018-02-08,15.342673886597169
1879,2883213,AA,2,110018,233,233,228,A,ADLD,201304,2018-01-01,2017-12-11,2018-02-18,4150,2018-02-20,14.647006679401699
1880,2899289,AJ,2,110018,233,233,228,A,ADLD,110029,2017-07-28,2015-09-05,2018-02-23,4388,2018-02-26,12.628458255478193
1881,2876312,AJ,1,400059,233,233,131,A,ADLD,400031,2017-05-11,2017-04-30,2018-02-16,4398,2018-03-01,13.719597780073109
1882,2900905,C,1,400059,233,233,131,A,ADLD,400080,2017-04-27,2017-04-27,2018-02-23,4545,2018-02-24,12.827668103023036
1883,2900503,AN,21,110015,233,233,131,C,ADLD,151507,2017-04-07,2017-04-05,2018-02-23,4580,2018-03-06,12.692939512858146
1884,2883675,C,1,400059,233,233,131,A,ADLD,400072,2017-05-06,2017-01-19,2018-02-18,4545,2018-03-06,13.02552892140799
1885,2994207,AI,27,110034,233,233,131,A,ADLD,110031,2017-11-25,2017-11-25,2018-03-18,4388,2018-03-26,12.028249277608765
1886,2987892,AJ,2,110018,233,233,228,B,ADLD,250002,2017-10-29,2017-05-17,2018-03-16,4388,2018-03-23,12.908692688379865
1887,3054301,AI,8,700064,233,233,131,A,ADLD,700017,2017-11-24,2017-11-24,2018-04-04,4499,2018-04-09,11.64743875262176
1888,3051300,AJ,23,400001,233,233,131,A,ADLD,411039,2017-11-02,2017-11-01,2018-04-03,4398,2018-04-09,11.81191717389951
1889,3079074,AN,7,500004,233,233,131,A,ADLD,500064,2017-05-22,2017-05-20,2018-04-12,4403,2018-04-20,11.50088565011849
1890,2990323,AN,21,110015,233,245,131,A,ADLD,110088,2017-06-03,2017-06-01,2018-03-17,4580,2018-03-19,11.108265989170725
1891,3019538,C,3,560011,233,245,228,A,ADLD,560042,2018-02-13,2018-02-12,2018-03-26,4461,2018-04-04,11.363260358721682
1892,2908068,J,2,110018,201,201,131,D,ADLD,673028,2018-01-17,2018-01-09,2018-02-26,4415,2018-03-09,18.576993121460546
1893,2839025,AJ,6,160059,233,233,131,B,ADLD,160017,2017-05-18,2017-05-18,2018-02-04,4437,2018-02-28,13.672623407315307
1894,2987518,AJ,8,700064,233,233,131,C,ADLD,751006,2018-02-03,2018-02-03,2018-03-16,4499,2018-03-20,12.8874938455711
1895,3007124,AI,9,411016,233,233,131,C,ADLD,492001,2017-10-16,2017-10-15,2018-03-22,4021,2018-03-27,14.546538100456218
1896,3014956,AN,21,110015,233,233,131,B,ADLD,147301,2018-01-08,2018-01-04,2018-03-24,4580,2018-03-27,11.339119082445293
1897,3018561,AJ,25,560037,233,233,228,A,ADLD,560010,2018-03-06,2017-05-04,2018-03-26,4460,2018-04-03,11.546853226991672
1898,2876073,AN,2,110018,233,245,228,A,ADLD,110042,2018-01-07,2017-12-11,2018-02-16,4147,2018-02-22,13.72640099008958
1899,2839440,AN,21,110015,233,233,131,C,ADLD,141002,2017-11-21,2017-11-18,2018-02-05,4580,2018-02-09,13.296997976923365
1900,2938482,AN,21,110015,233,233,131,C,ADLD,143001,2017-07-21,2017-07-15,2018-03-04,4580,2018-03-12,12.177760485195662
1901,2985795,AJ,6,160059,233,233,228,B,ADLD,160002,2018-02-08,2017-12-08,2018-03-15,4437,2018-03-17,11.496117910877118
1902,2987317,AN,22,400104,233,233,131,C,ADLD,485001,2017-10-23,2017-10-14,2018-03-16,4581,2018-03-19,12.47281506434851
1903,3032413,C,1,400059,233,233,228,B,ADLD,452006,2018-03-06,2016-11-01,2018-03-28,4545,2018-03-31,11.308182820652384
1904,2848382,C,10,226010,233,233,228,B,ADLD,243001,2017-11-09,2017-02-07,2018-02-07,4444,2018-02-11,13.289870412202262
1905,2873268,AJ,2,110018,233,233,131,A,ADLD,110045,2016-08-10,2016-06-01,2018-02-15,4388,2018-02-19,13.417831155348182
1906,3027045,C,12,302006,233,233,131,B,ADLD,313001,2017-09-23,2017-09-21,2018-03-27,4453,2018-04-10,11.734013762067633
1907,2853904,AJ,2,110018,233,233,131,A,ADLD,122001,2017-11-13,2017-11-08,2018-02-09,4388,2018-02-13,13.751159347754779
1908,2993207,AN,8,700064,233,233,131,C,ADLD,751020,2017-05-09,2017-05-05,2018-03-17,4508,2018-03-19,12.784930882222092
1909,2962526,C,2,110018,308,233,228,A,ADLD,110032,2017-08-26,2017-06-06,2018-03-10,4091,2018-03-21,13.134206135826517
1910,3004296,AN,21,110015,233,233,131,B,ADLD,180012,2017-05-19,2017-04-08,2018-03-21,4580,2018-03-27,11.764936182405904
1911,3056696,AE,7,500004,233,233,228,B,ADLD,506001,2018-03-19,2018-03-15,2018-04-05,4476,2018-04-10,11.019860843116412
1912,2863633,C,3,560011,233,233,131,A,ADLD,560048,2017-09-25,2017-09-22,2018-02-12,4461,2018-02-15,13.813348029083002
1913,2885147,AJ,6,160059,0,233,131,A,ADLD,140307,2017-05-20,2017-05-20,2018-02-19,4437,2018-02-22,12.959994868965104
1914,2898151,AN,21,110015,233,233,131,A,ADLD,122006,2017-03-18,2017-03-11,2018-02-22,4580,2018-02-26,12.446370898462533
1915,2906101,AN,7,500004,233,233,131,A,ADLD,500032,2016-05-07,2016-05-04,2018-02-25,4403,2018-02-27,13.487670276737632
1916,2904549,AN,22,400104,233,233,131,A,ADLD,400709,2017-10-06,2017-10-01,2018-02-24,4581,2018-03-04,12.641926677145094
1917,2896060,AN,2,110018,233,233,131,A,ADLD,110096,2017-05-05,2018-03-08,2018-02-22,4147,2018-02-27,14.156319490826377
1918,2990092,AN,21,110015,233,233,228,A,ADLD,110060,2017-05-16,2017-05-05,2018-03-17,4580,2018-03-19,10.789084328064419
1919,2859982,K,1,400059,233,233,131,A,ADLD,400031,2017-04-26,2017-04-25,2018-02-10,4008,2018-02-17,15.52520114635599
1920,2993283,AA,24,110092,233,233,228,A,ADLD,201001,2018-02-28,2017-07-04,2018-03-17,4150,2018-03-21,13.37914354437357
1921,2981656,AN,21,110015,233,233,131,A,ADLD,201001,2018-02-22,2018-02-20,2018-03-15,4580,2018-03-22,12.219669166361115
1922,3016993,C,6,160059,233,233,228,B,ADLD,160047,2018-02-05,2017-10-23,2018-03-25,4549,2018-03-26,10.673479928172107
1923,3020178,C,2,110018,308,233,228,A,ADLD,110007,2018-03-05,2018-03-23,2018-03-26,4550,2018-03-31,10.567408689849415
1924,3055775,C,1,400059,233,233,131,B,ADLD,422006,2017-12-26,2017-12-26,2018-04-05,4545,2018-04-09,11.25188909242322
1925,2922744,AN,3,560011,233,245,131,A,ADLD,560001,2017-06-23,2017-05-15,2018-02-28,4467,2018-03-06,12.940239180982594
1926,2993704,C,3,560011,308,245,131,A,ADLD,560025,2017-11-03,2017-05-15,2018-03-18,4461,2018-03-27,12.150179000493488
1927,3094554,AN,21,110015,233,245,131,A,ADLD,110034,2017-11-23,2017-11-22,2018-04-18,4580,2018-04-20,9.910379017384038
1928,2888719,AN,2,110018,233,233,131,A,ADLD,110077,2017-12-16,2017-12-15,2018-02-20,4147,2018-02-22,14.24047531910476
1929,2853944,AN,22,400104,233,233,131,A,ADLD,382481,2018-01-19,2016-10-19,2018-02-09,4581,2018-02-15,13.054223628318326
1930,2909544,C,10,226010,233,233,131,A,ADLD,226010,2017-11-14,2017-11-14,2018-02-26,4444,2018-03-04,12.919980930807867
1931,2982999,AN,26,560066,308,233,228,A,ADLD,560068,2018-02-24,2017-02-06,2018-03-15,5001,2018-03-21,9.71122296529991
1932,2990579,AN,26,560066,233,233,131,B,ADLD,603202,2016-05-12,2016-05-10,2018-03-17,5001,2018-03-20,10.514463888897616
1933,2880636,C,2,110018,233,233,228,A,ADLD,110015,2018-01-10,2017-12-26,2018-02-17,4550,2018-02-25,12.170515211233223
1934,3043729,AJ,8,700064,233,233,131,A,ADLD,700067,2018-01-14,2018-01-14,2018-03-31,4499,2018-04-14,11.769351598942244
1935,2931809,AM,5,380009,233,245,131,A,ADLD,380051,2017-03-09,2017-03-09,2018-03-03,4034,2018-03-05,14.397942466031004
1936,2957358,AN,22,400104,233,233,131,A,ADLD,421003,2017-04-10,2017-04-08,2018-03-08,4581,2018-03-17,12.223470368382493
1937,2994391,AJ,8,700064,233,233,131,A,ADLD,700069,2017-08-17,2017-08-12,2018-03-18,4499,2018-03-23,12.336155839307892
1938,2832060,AN,21,110015,233,233,228,A,ADLD,122001,2018-01-18,2017-06-17,2018-02-02,4580,2018-02-05,12.71526539510971
1939,3056378,AJ,7,500004,233,233,131,C,ADLD,500043,2017-08-10,2017-05-17,2018-04-05,4474,2018-04-07,11.466857972071821
1940,3063149,AN,26,560066,233,233,131,A,ADLD,560016,2017-10-06,2017-09-28,2018-04-07,5001,2018-04-12,9.280292703203841
1941,2837259,AJ,3,560011,233,233,228,A,ADLD,560103,2018-01-14,2017-01-18,2018-02-03,4460,2018-02-05,13.630686245140502
1942,2822456,C,2,110018,233,233,228,A,ADLD,110029,2017-08-09,2017-07-21,2018-01-30,4094,2018-02-05,14.730829999138535
1943,2879726,AN,21,110015,233,233,131,A,ADLD,201301,2018-01-30,2018-01-29,2018-02-17,4580,2018-02-19,13.393404049545275
1944,2869881,AJ,17,800001,233,233,131,C,ADLD,814112,2018-01-20,2017-04-18,2018-02-14,4370,2018-02-19,14.563004253174498
1945,2866713,C,1,400059,233,233,131,A,ADLD,400607,2017-06-02,2017-06-02,2018-02-13,4545,2018-02-19,13.225346708445706
1946,2876363,C,2,110018,233,233,131,A,ADLD,110003,2018-01-01,2018-01-01,2018-02-16,4091,2018-02-20,14.614061731099923
1947,2898708,AN,17,800001,233,233,131,C,ADLD,834001,2017-11-01,2017-07-27,2018-02-22,4538,2018-02-26,13.719304954888116
1948,2838847,AJ,2,110018,233,233,131,B,ADLD,123110,2017-05-15,2017-05-12,2018-02-04,4388,2018-02-22,13.934416043853886
1949,2938467,C,2,110018,233,233,228,A,ADLD,110065,2017-10-15,2016-09-28,2018-03-04,4091,2018-03-08,13.41089745369915
1950,2983348,AN,22,400104,233,233,131,A,ADLD,400102,2017-06-10,2017-06-09,2018-03-15,4581,2018-03-19,11.731069311683797
1951,2987521,AN,21,110015,233,233,131,B,ADLD,135133,2017-06-01,2017-05-23,2018-03-16,4580,2018-03-19,11.541442969861635
1952,2978945,AN,8,700064,201,233,131,D,ADLD,754010,2017-11-28,2016-07-14,2018-03-14,4508,2018-03-24,12.976498885650628
1953,3033977,AN,21,110015,233,233,131,B,ADLD,305004,2017-08-25,2017-08-21,2018-03-29,4580,2018-04-02,12.583123904978748
1954,2923243,C,1,400059,233,233,131,A,ADLD,400013,2017-06-17,2017-06-16,2018-02-28,4545,2018-03-27,12.570431999430795
1955,2957642,C,8,700064,233,233,131,A,ADLD,700107,2017-11-19,2017-11-17,2018-03-08,4500,2018-03-12,12.754525130059548
1956,3067360,AN,22,400104,233,233,131,A,ADLD,400705,2017-10-06,2017-10-03,2018-04-09,4581,2018-04-11,10.77154734233227
1957,3063241,AN,8,700064,233,233,131,A,ADLD,700159,2017-05-02,2017-04-19,2018-04-07,4508,2018-04-13,11.508715964102109
1958,3050398,AI,27,110034,233,233,131,B,ADLD,305001,2018-02-08,2018-02-08,2018-04-03,4388,2018-04-15,13.190860804804117
1959,2883633,AJ,3,560011,233,245,131,A,ADLD,560002,2017-07-20,2017-07-20,2018-02-18,4460,2018-02-21,13.41858944740573
1960,3071319,AD,2,110018,233,233,131,A,ADLD,110048,2017-06-29,2017-05-14,2018-04-10,4148,2018-04-13,12.138383079688126
1961,3071319,C,2,110018,233,233,131,A,ADLD,110048,2017-06-29,2016-10-05,2018-04-10,4148,2018-04-13,12.138383079688126
1962,2873223,C,6,160059,233,233,131,B,ADLD,147001,2017-12-04,2017-12-01,2018-02-15,4549,2018-02-20,12.694396187783845
1963,2843599,AJ,2,110018,233,233,228,A,ADLD,110074,2018-01-20,2017-05-03,2018-02-06,4388,2018-02-09,13.26863185648034
1964,2861122,AD,12,302006,233,233,131,C,ADLD,301001,2017-10-12,2017-09-09,2018-02-11,4408,2018-03-04,13.715512993237802
1965,2932092,C,9,411016,233,233,131,A,ADLD,411057,2017-05-16,2017-05-11,2018-03-03,4548,2018-03-26,12.471444514366077
1966,2940179,C,3,560011,233,233,131,A,ADLD,560070,2017-04-21,2017-04-18,2018-03-05,4461,2018-03-07,12.934205958956213
1967,2988319,AE,1,400059,233,233,131,A,ADLD,400067,2017-04-15,2017-04-14,2018-03-16,4015,2018-03-19,14.022182455226982
1968,3025604,C,4,600024,233,233,131,A,ADLD,600014,2017-11-24,2017-11-24,2018-03-27,4483,2018-04-01,11.913196088754006
1969,2869789,AN,4,600024,233,233,131,C,ADLD,605006,2017-06-24,2017-06-22,2018-02-14,4490,2018-02-16,13.72042350992757
1970,2889302,AN,21,110015,233,233,228,A,ADLD,302020,2018-02-04,2016-05-19,2018-02-20,4580,2018-02-21,13.727149849082622
1971,2882211,AN,22,400104,233,233,131,B,ADLD,416416,2017-05-11,2018-03-06,2018-02-17,4581,2018-02-22,13.04420584802996
1972,2989435,AJ,2,110018,233,233,131,A,ADLD,122001,2017-06-22,2016-06-20,2018-03-16,4388,2018-03-22,12.194204633097833
1973,3015347,AN,21,110015,233,233,131,A,ADLD,302017,2017-07-12,2017-07-04,2018-03-24,4580,2018-03-27,12.769440851549646
1974,2867283,AN,22,400104,233,233,131,A,ADLD,380054,2016-06-23,2016-06-22,2018-02-13,4581,2018-02-16,12.878480055286957
1975,2824721,AI,9,411016,233,233,131,B,ADLD,440018,2017-12-07,2017-12-07,2018-01-31,4021,2018-02-10,16.15986684049045
1976,2884121,AN,3,560011,233,233,131,A,ADLD,560102,2017-05-24,2017-05-24,2018-02-19,4467,2018-02-20,13.553594093501935
1977,2898579,AN,8,700064,233,233,131,A,ADLD,700060,2017-11-30,2016-12-31,2018-02-22,4508,2018-02-26,13.399404032933987
1978,2930545,AJ,3,560011,233,233,131,C,ADLD,571105,2017-04-01,2017-04-01,2018-03-02,4460,2018-03-06,13.151365253734589
1979,2897287,AN,2,110018,233,233,131,A,ADLD,110035,2017-11-21,2017-12-04,2018-02-22,4147,2018-03-10,14.141658239842599
1980,2987494,AJ,25,560037,233,233,131,A,ADLD,560004,2017-05-13,2017-05-12,2018-03-16,4460,2018-03-19,12.393989603914015
